elapsed_sec,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_mem_clock_mhz,gpu_mem_total_mb,gpu_mem_used_mb,gpu_power_w,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent,vcn_util
563,53.1,1.69,1689.9,64.625,20.6,11.2,0.0,0.0,2667.0,261.37,1000.0,2048.0,195.8,85.0,63.0,98.0,3.02,6.45,5.67,20.5,0.0,67.0,7.8,100.0,546.0,44.6,126428.7,55267.8,0.0,0.0
564,75.0,1.723,1722.8,64.125,20.8,11.2,0.0,0.0,2674.0,264.73,1000.0,2048.0,195.8,85.0,63.0,99.0,3.06,6.65,5.73,20.7,0.0,67.1,7.8,100.0,546.0,44.6,126428.7,55254.4,0.0,0.0
565,68.8,1.688,1687.5,63.75,21.3,11.2,0.0,0.0,2681.0,265.42,1000.0,2048.0,195.8,84.1,63.0,99.0,3.06,6.65,5.73,21.1,0.0,67.0,7.9,100.0,546.0,44.6,126428.7,55242.7,0.0,0.0
566,81.2,1.725,1724.9,63.625,20.7,11.2,0.0,0.0,2673.0,264.63,1000.0,2048.0,195.8,85.0,63.0,99.0,3.06,6.65,5.73,20.6,0.0,67.0,7.7,94.1,546.0,44.6,126428.7,55248.2,0.0,0.0
567,68.8,1.706,1706.1,63.375,19.7,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,195.8,85.0,63.0,99.0,3.06,6.65,5.73,19.5,0.0,67.1,0.6,100.0,546.0,44.6,126428.7,55240.2,0.0,0.0
568,59.4,1.714,1714.0,63.375,20.1,11.2,0.0,0.0,2679.0,265.22,1000.0,2048.0,195.8,84.1,63.0,99.0,3.06,6.65,5.73,20.1,0.0,67.0,7.8,100.0,546.0,44.6,126428.7,55244.5,0.0,0.0
569,68.8,1.707,1706.8,63.375,20.1,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,195.8,84.09,63.0,99.0,3.13,7.48,5.92,20.0,0.0,67.0,7.8,100.0,546.0,44.6,126428.7,55245.4,0.0,0.0
570,75.0,1.675,1675.2,63.5,19.8,11.2,0.0,0.0,2639.0,258.62,1000.0,2048.0,195.8,85.01,63.0,98.0,3.13,7.48,5.92,19.8,0.0,67.0,0.5,100.0,546.0,44.6,126428.7,55243.8,0.0,0.0
571,90.6,1.726,1726.0,63.25,20.6,11.2,0.0,0.0,2653.0,262.65,1000.0,2048.0,195.8,85.0,63.0,99.0,3.13,7.48,5.92,20.5,0.0,67.1,7.9,96.0,546.0,44.6,126428.7,55258.4,0.0,0.0
572,78.1,1.694,1694.5,63.25,20.0,11.2,0.0,0.0,2663.0,263.64,1000.0,2048.0,195.8,85.0,63.0,99.0,3.13,7.48,5.92,19.8,0.0,67.0,7.7,100.0,546.0,44.6,126428.7,55252.4,0.0,0.0
573,78.1,1.686,1686.3,63.25,20.3,11.2,0.0,0.0,2664.0,263.74,1000.0,2048.0,195.8,85.0,63.0,99.0,3.13,7.48,5.92,20.3,0.0,67.0,0.6,100.0,546.0,44.6,126428.7,55249.0,0.0,0.0
574,87.5,1.665,1664.6,63.375,20.2,11.2,0.0,0.0,2626.0,257.35,1000.0,2048.0,195.8,84.09,63.0,98.0,3.16,7.52,5.95,20.1,0.0,67.1,7.8,97.0,546.0,44.6,126428.7,55248.7,0.0,0.0
575,78.1,1.708,1707.7,63.375,19.7,11.2,0.0,0.0,2655.0,262.85,1000.0,2048.0,195.8,84.1,63.0,99.0,3.16,7.52,5.95,19.7,0.0,67.0,7.8,99.0,546.0,44.6,126428.7,55245.8,0.0,0.0
576,87.5,1.697,1697.0,63.375,20.2,11.2,0.0,0.0,2682.0,265.52,1000.0,2048.0,195.8,85.0,63.0,99.0,3.16,7.52,5.95,20.1,0.0,67.0,0.6,100.0,546.0,44.6,126428.7,55243.9,0.0,0.0
577,84.4,1.687,1687.4,63.375,20.2,11.2,0.0,0.0,2678.0,265.12,1000.0,2048.0,195.8,85.0,63.0,99.0,3.16,7.52,5.95,20.1,0.0,67.0,7.8,100.0,546.0,44.6,126428.7,55241.3,0.0,0.0
578,84.4,1.732,1731.6,63.375,20.3,11.2,0.0,0.0,2677.0,265.02,1000.0,2048.0,195.8,84.1,63.0,99.0,3.16,7.52,5.95,20.2,0.0,67.1,7.7,100.0,546.0,44.6,126428.7,55234.0,0.0,0.0
579,87.5,1.689,1689.4,63.25,21.2,11.2,0.0,0.0,2683.0,265.62,1000.0,2048.0,195.8,84.1,63.0,99.0,3.17,7.4,5.95,21.3,0.0,67.0,7.7,100.0,546.0,44.6,126428.7,55280.0,0.0,0.0
580,87.5,1.67,1670.4,64.875,20.5,11.2,0.0,0.0,2588.0,248.45,1000.0,2048.0,195.9,85.07,65.0,96.0,3.17,7.4,5.95,20.4,0.0,67.1,0.5,77.2,546.0,43.8,126428.7,54231.9,0.0,0.0
581,84.4,1.693,1692.9,66.875,19.4,11.2,0.0,0.7,2471.0,234.74,1000.0,2048.0,194.9,85.02,66.0,95.0,3.17,7.4,5.95,19.3,0.0,67.0,7.8,71.7,546.0,43.8,126428.7,54203.1,0.0,0.0
582,75.0,2.227,2227.0,69.25,17.8,11.2,0.0,0.0,2317.0,199.26,1000.0,2048.0,194.8,86.05,66.0,86.0,3.17,7.4,5.95,17.8,0.0,67.0,7.8,93.0,546.0,44.2,126428.7,54712.0,0.0,0.0
583,75.0,1.672,1671.6,67.25,19.8,11.2,0.0,0.0,2361.0,219.57,1000.0,2048.0,194.8,85.01,63.0,93.0,3.17,7.4,5.95,19.6,0.0,67.0,7.8,79.0,546.0,44.2,126428.7,54704.3,0.0,0.0
584,68.8,1.67,1669.5,66.0,19.9,11.2,0.0,0.0,2416.0,234.35,1000.0,2048.0,194.8,84.1,64.0,97.0,3.19,7.29,5.95,19.8,0.0,67.0,7.8,99.0,546.0,44.2,126428.7,54687.5,0.0,0.0
585,68.8,1.676,1675.8,65.375,19.0,11.2,0.0,0.1,2469.0,241.96,1000.0,2048.0,194.8,85.01,64.0,98.0,3.19,7.29,5.95,19.1,0.0,67.1,0.4,62.0,546.0,44.2,126428.7,54673.8,0.0,0.0
586,68.8,1.668,1668.4,64.875,18.6,11.2,0.0,0.0,2461.0,241.18,1000.0,2048.0,194.8,85.0,64.0,98.0,3.19,7.29,5.95,18.5,0.0,67.0,7.6,76.0,546.0,44.2,126428.7,54672.4,0.0,0.0
587,68.8,1.668,1667.7,64.75,19.3,11.2,0.0,0.0,2427.0,235.42,1000.0,2048.0,194.8,84.09,63.0,97.0,3.19,7.29,5.95,19.4,0.0,67.0,7.6,100.0,546.0,44.2,126428.7,54662.4,0.0,0.0
588,75.0,1.691,1690.7,65.5,18.7,11.2,0.0,0.0,2444.0,229.74,1000.0,2048.0,195.1,85.09,68.0,94.0,3.19,7.29,5.95,18.4,0.0,67.0,7.6,86.0,546.0,43.3,126428.7,53615.2,0.0,0.0
589,78.1,1.673,1673.2,67.375,17.6,11.2,0.0,0.0,2402.0,225.79,1000.0,2048.0,194.2,85.03,65.0,94.0,3.21,7.26,5.97,17.5,0.0,67.0,0.4,77.0,546.0,43.3,126428.7,53617.3,0.0,0.0
590,68.8,1.718,1718.1,69.125,18.2,11.2,0.0,0.0,2413.0,222.0,1000.0,2048.0,194.2,85.07,66.0,92.0,3.21,7.26,5.97,18.2,0.0,67.0,7.6,91.9,546.0,43.3,126428.7,53626.9,0.0,0.0
591,59.4,1.668,1667.6,69.125,18.0,11.2,0.0,0.1,2340.0,212.94,1000.0,2048.0,194.2,85.03,64.0,91.0,3.21,7.26,5.97,18.0,0.0,67.0,7.7,87.1,543.0,43.7,126428.7,54103.5,0.0,0.0
592,81.2,1.672,1672.3,67.125,18.6,11.2,0.0,0.0,2424.0,232.7,1000.0,2048.0,194.2,84.1,64.0,96.0,3.21,7.26,5.97,18.6,0.0,66.9,7.6,90.1,543.0,43.7,126428.7,54102.5,0.0,0.0
593,68.8,1.671,1671.1,65.875,18.6,11.2,0.0,0.1,2453.0,240.39,1000.0,2048.0,194.2,84.08,64.0,98.0,3.21,7.26,5.97,18.4,0.0,67.0,0.4,100.0,543.0,43.7,126428.7,54105.8,0.0,0.0
594,84.4,3.794,3793.8,68.125,18.1,11.2,0.0,0.0,2100.0,165.9,1000.0,2048.0,194.2,78.03,52.0,79.0,3.23,7.24,5.99,18.0,0.0,67.1,7.7,100.0,543.0,44.6,126428.7,55226.1,0.0,0.0
595,78.1,1.707,1706.7,73.125,18.6,11.2,0.0,0.0,2246.0,190.91,1000.0,2048.0,194.8,86.03,66.0,85.0,3.23,7.24,5.99,18.7,0.0,67.1,7.9,75.0,543.0,44.4,126428.7,55023.0,0.0,0.0
596,84.4,3.096,3096.3,70.625,20.4,11.2,0.0,0.0,2305.0,202.84,1000.0,2048.0,194.8,82.09,55.0,88.0,3.23,7.24,5.99,20.4,0.0,67.1,7.9,100.0,543.0,44.1,126428.7,54569.2,0.0,0.0
597,75.0,1.69,1690.2,72.0,18.4,11.2,0.0,0.0,2260.0,198.88,1000.0,2048.0,194.8,86.01,64.0,88.0,3.23,7.24,5.99,18.1,0.0,67.1,0.6,100.0,543.0,44.8,126428.7,55491.1,0.0,0.0
598,90.6,1.684,1684.0,69.0,20.7,11.2,0.0,0.0,2312.0,217.33,1000.0,2048.0,194.8,85.01,65.0,94.0,3.23,7.24,5.99,20.7,0.0,67.1,7.9,78.0,543.0,44.8,126428.7,55486.0,0.0,0.0
599,90.6,1.687,1687.4,67.25,20.1,11.2,0.0,0.0,2345.0,227.46,1000.0,2048.0,194.8,84.1,64.0,97.0,3.27,7.46,6.05,19.9,0.0,67.0,8.0,82.8,543.0,44.8,126428.7,55488.4,0.0,0.0
600,78.1,1.666,1666.1,66.25,19.4,11.2,0.0,0.0,2359.0,228.82,1000.0,2048.0,194.8,85.0,64.0,97.0,3.27,7.46,6.05,19.3,0.0,67.1,0.6,100.0,543.0,44.8,126428.7,55490.3,0.0,0.0
601,90.6,1.671,1670.6,65.375,20.3,11.2,0.0,0.1,2408.0,233.58,1000.0,2048.0,194.8,84.08,65.0,97.0,3.27,7.46,6.05,20.3,0.0,67.1,7.9,100.0,543.0,44.8,126428.7,55509.0,0.0,0.0
602,87.5,1.665,1665.0,64.875,19.4,11.2,0.0,0.0,2423.0,237.45,1000.0,2048.0,194.8,84.1,64.0,98.0,3.27,7.46,6.05,19.4,0.0,67.0,7.8,78.0,543.0,44.8,126428.7,55497.5,0.0,0.0
603,84.4,1.672,1672.1,64.625,20.2,11.2,0.0,0.0,2440.0,239.12,1000.0,2048.0,194.8,85.0,64.0,98.0,3.27,7.46,6.05,20.1,0.0,67.1,0.7,85.9,543.0,44.8,126428.7,55499.3,0.0,0.0
604,81.2,1.667,1667.3,64.375,19.6,11.2,0.0,0.0,2449.0,240.0,1000.0,2048.0,194.8,85.0,64.0,98.0,3.3,7.67,6.12,19.4,0.0,67.1,7.9,99.0,543.0,44.8,126428.7,55481.5,0.0,0.0
605,81.2,1.668,1668.0,64.375,20.1,11.2,0.0,0.0,2456.0,243.14,1000.0,2048.0,194.8,84.09,64.0,99.0,3.3,7.67,6.12,20.0,0.0,67.1,7.9,98.0,543.0,44.8,126428.7,55478.8,0.0,0.0
606,71.9,1.676,1676.1,64.25,19.9,11.2,0.0,0.0,2461.0,243.64,1000.0,2048.0,194.8,85.0,64.0,99.0,3.3,7.67,6.12,19.7,0.0,67.0,7.8,87.1,543.0,44.8,126428.7,55463.6,0.0,0.0
607,84.4,1.676,1675.6,64.25,20.0,11.2,0.0,0.0,2446.0,239.71,1000.0,2048.0,194.8,85.0,63.0,98.0,3.3,7.67,6.12,19.8,0.0,67.1,8.0,58.8,543.0,44.8,126428.7,55463.6,0.0,0.0
608,93.8,1.673,1672.6,64.125,20.4,11.2,0.0,0.0,2446.0,239.71,1000.0,2048.0,194.8,84.1,63.0,98.0,3.3,7.67,6.12,20.6,0.0,67.1,7.8,60.2,543.0,44.8,126428.7,55459.2,0.0,0.0
609,81.2,1.69,1690.4,64.125,19.9,11.2,0.0,0.0,2445.0,239.61,1000.0,2048.0,194.8,85.01,63.0,98.0,3.32,7.53,6.12,19.7,0.0,67.1,0.7,53.0,543.0,44.8,126428.7,55451.3,0.0,0.0
610,78.1,1.672,1672.3,64.125,20.1,11.2,0.0,0.0,2459.0,240.98,1000.0,2048.0,194.8,84.09,63.0,98.0,3.32,7.53,6.12,19.9,0.0,67.0,7.9,80.2,543.0,44.8,126428.7,55455.3,0.0,0.0
611,96.9,1.666,1665.7,64.125,20.7,11.2,0.0,0.7,2450.0,242.55,1000.0,2048.0,194.8,84.09,64.0,99.0,3.32,7.53,6.12,20.7,0.0,67.1,7.9,100.0,543.0,44.8,126428.7,55459.0,0.0,0.0
612,87.5,1.673,1673.1,64.25,20.1,11.2,0.0,0.0,2448.0,239.9,1000.0,2048.0,194.8,85.0,63.0,98.0,3.32,7.53,6.12,20.2,0.0,67.1,7.9,100.0,543.0,44.8,126428.7,55457.2,0.0,0.0
613,81.2,1.667,1666.7,64.25,19.7,11.2,0.0,0.0,2467.0,244.23,1000.0,2048.0,194.8,84.1,63.0,99.0,3.32,7.53,6.12,19.5,0.0,67.0,7.8,100.0,543.0,44.8,126428.7,55450.7,0.0,0.0
614,81.2,1.667,1667.0,64.25,20.3,11.2,0.0,0.0,2466.0,244.13,1000.0,2048.0,194.8,85.0,64.0,99.0,3.34,7.57,6.15,20.2,0.0,67.1,0.6,100.0,543.0,44.8,126428.7,55449.4,0.0,0.0
615,87.5,1.67,1670.0,64.25,21.3,11.2,0.0,0.0,2430.0,235.71,1000.0,2048.0,194.8,85.0,65.0,97.0,3.34,7.57,6.15,21.2,0.0,67.1,7.9,100.0,543.0,44.8,126428.7,55453.2,0.0,0.0
616,84.4,1.668,1668.1,64.25,20.5,11.2,0.0,0.1,2424.0,237.55,1000.0,2048.0,194.8,85.0,64.0,98.0,3.34,7.57,6.15,20.4,0.0,67.1,7.9,100.0,543.0,44.8,126428.7,55449.7,0.0,0.0
617,84.4,1.667,1666.6,64.25,20.3,11.2,0.0,0.0,2461.0,241.18,1000.0,2048.0,194.8,85.0,63.0,98.0,3.34,7.57,6.15,20.1,0.0,67.0,0.6,100.0,543.0,44.8,126428.7,55452.7,0.0,0.0
618,84.4,1.665,1665.3,64.25,20.2,11.2,0.0,0.0,2459.0,243.44,1000.0,2048.0,194.8,84.1,64.0,99.0,3.34,7.57,6.15,20.2,0.0,67.1,7.9,100.0,543.0,44.8,126428.7,55452.4,0.0,0.0
619,84.4,4.012,4011.5,68.25,18.5,11.2,0.0,0.0,2162.0,172.96,1000.0,2048.0,194.6,77.09,55.0,80.0,3.33,7.04,6.06,18.4,0.0,67.1,7.8,100.0,543.0,45.8,126428.7,56693.9,0.0,0.0
620,56.2,1.669,1668.6,75.625,14.2,11.2,0.0,0.0,2559.0,225.19,1000.0,2048.0,194.7,85.06,63.0,88.0,3.33,7.04,6.06,14.1,0.0,67.0,0.6,56.0,543.0,45.8,126428.7,56695.9,0.0,0.0
621,81.2,1.68,1680.3,71.5,20.0,11.2,0.0,0.1,2490.0,234.06,1000.0,2048.0,194.7,87.02,64.0,94.0,3.33,7.04,6.06,19.7,0.0,67.1,7.9,70.0,543.0,45.8,126428.7,56701.2,0.0,0.0
622,81.2,1.674,1674.3,68.625,20.2,11.2,0.0,0.0,2473.0,239.88,1000.0,2048.0,194.7,86.02,64.0,97.0,3.33,7.04,6.06,20.2,0.0,67.1,7.9,96.0,543.0,45.8,126428.7,56695.4,0.0,0.0
623,90.6,1.693,1692.8,66.875,20.2,11.2,0.0,0.0,2459.0,240.98,1000.0,2048.0,194.7,85.06,63.0,98.0,3.33,7.04,6.06,20.1,0.0,67.0,7.9,99.0,543.0,45.8,126428.7,56696.8,0.0,0.0
624,93.8,1.67,1669.6,65.75,20.6,11.2,0.0,0.0,2461.0,241.18,1000.0,2048.0,194.7,85.02,63.0,98.0,3.33,6.72,6.01,20.7,0.0,67.1,0.6,100.0,540.0,45.8,126428.7,56691.9,0.0,0.0
625,71.9,3.692,3692.4,71.75,16.4,11.2,0.0,0.0,2662.0,252.89,1000.0,2048.0,194.7,78.09,56.0,95.0,3.33,6.72,6.01,16.2,0.0,67.1,7.9,100.0,540.0,45.8,126428.7,56720.7,0.0,0.0
626,65.6,1.791,1790.7,77.25,13.3,11.2,0.0,0.2,2713.0,255.02,1000.0,2048.0,194.7,86.06,68.0,94.0,3.33,6.72,6.01,13.3,0.0,67.1,7.9,70.0,541.0,44.8,126428.7,55496.4,0.0,0.0
627,71.9,1.67,1670.1,75.125,19.0,11.2,0.0,0.0,2556.0,240.26,1000.0,2048.0,194.7,88.01,66.0,94.0,3.33,6.72,6.01,18.9,0.0,67.0,0.6,68.7,541.0,44.8,126428.7,55507.2,0.0,0.0
628,87.5,1.686,1685.9,74.375,19.0,11.2,0.0,0.0,2450.0,222.95,1000.0,2048.0,194.7,87.04,66.0,91.0,3.33,6.72,6.01,18.9,0.0,67.1,7.9,70.0,540.0,44.8,126428.7,55505.6,0.0,0.0
629,75.0,1.668,1668.5,72.375,18.4,11.2,0.0,0.0,2349.0,211.41,1000.0,2048.0,195.6,86.02,63.0,90.0,3.32,6.34,5.94,18.3,0.0,67.0,7.7,83.0,540.0,45.2,126428.7,56038.5,0.0,0.0
630,78.1,1.67,1669.9,69.125,20.7,11.2,0.0,0.0,2426.0,232.9,1000.0,2048.0,195.6,85.03,64.0,96.0,3.32,6.34,5.94,20.7,0.0,67.1,7.9,99.0,540.0,45.2,126428.7,56027.6,0.0,0.0
631,84.4,1.672,1672.0,67.125,20.8,11.2,0.1,0.0,2442.0,236.87,1000.0,2048.0,195.6,85.01,64.0,97.0,3.32,6.34,5.94,20.7,0.0,67.0,0.6,76.2,540.0,45.2,126428.7,56036.2,0.0,0.0
632,75.0,1.673,1673.1,66.0,20.9,11.2,0.0,0.0,2439.0,239.02,1000.0,2048.0,195.6,85.01,64.0,98.0,3.32,6.34,5.94,20.8,0.0,67.1,7.8,98.0,540.0,45.2,126428.7,56020.0,0.0,0.0
633,81.2,1.685,1684.6,65.25,20.4,11.2,0.0,0.0,2463.0,241.37,1000.0,2048.0,195.6,85.01,63.0,98.0,3.32,6.34,5.94,20.3,0.0,67.1,7.9,66.0,540.0,45.2,126428.7,56015.1,0.0,0.0
634,81.2,1.682,1681.6,64.75,20.4,11.2,0.0,0.0,2458.0,240.88,1000.0,2048.0,195.6,85.0,63.0,98.0,3.31,5.91,5.86,20.5,0.0,67.0,7.8,78.0,540.0,45.2,126428.7,56014.8,0.0,0.0
635,81.2,1.678,1677.7,64.5,20.2,11.2,0.0,0.0,2465.0,244.04,1000.0,2048.0,195.6,85.01,64.0,99.0,3.31,5.91,5.86,20.1,0.0,67.1,7.9,79.6,540.0,45.2,126428.7,56019.3,0.0,0.0
636,78.1,1.694,1694.5,64.375,20.3,11.2,0.0,0.0,2476.0,245.12,1000.0,2048.0,195.6,85.01,64.0,99.0,3.31,5.91,5.86,20.2,0.0,67.0,0.6,98.0,540.0,45.2,126428.7,56020.4,0.0,0.0
637,93.8,1.686,1686.4,64.375,20.5,11.2,0.0,0.0,2435.0,238.63,1000.0,2048.0,195.6,85.0,63.0,98.0,3.31,5.91,5.86,20.5,0.0,67.1,7.9,98.0,540.0,45.2,126428.7,56012.7,0.0,0.0
638,78.1,1.676,1675.8,64.25,20.0,11.2,0.0,0.0,2436.0,238.73,1000.0,2048.0,195.6,84.1,64.0,98.0,3.31,5.91,5.86,19.9,0.0,67.0,7.8,98.0,540.0,45.2,126428.7,56010.5,0.0,0.0
639,81.2,1.693,1692.8,64.25,20.2,11.2,0.0,0.0,2445.0,242.06,1000.0,2048.0,195.6,85.01,64.0,99.0,3.31,5.76,5.83,20.3,0.0,67.1,0.6,70.4,540.0,45.2,126428.7,56010.9,0.0,0.0
640,81.2,1.675,1674.7,64.25,20.6,11.2,0.0,0.0,2448.0,242.35,1000.0,2048.0,195.6,85.0,63.0,99.0,3.31,5.76,5.83,20.6,0.0,67.0,7.8,98.0,540.0,45.2,126428.7,56004.7,0.0,0.0
641,87.5,1.67,1669.8,64.25,21.9,11.2,0.0,0.7,2468.0,244.33,1000.0,2048.0,195.6,85.01,64.0,99.0,3.31,5.76,5.83,21.8,0.0,67.1,7.9,95.0,540.0,45.2,126428.7,56010.8,0.0,0.0
642,87.5,1.675,1674.8,64.25,21.3,11.2,0.0,0.1,2461.0,243.64,1000.0,2048.0,195.6,85.0,64.0,99.0,3.31,5.76,5.83,21.5,0.0,67.0,7.8,71.4,540.0,45.2,126428.7,56006.8,0.0,0.0
643,78.1,1.68,1680.2,64.25,21.1,11.2,0.0,0.0,2471.0,242.16,1000.0,2048.0,195.6,84.09,63.0,98.0,3.31,5.76,5.83,21.1,0.0,67.1,0.6,67.0,540.0,45.2,126428.7,56013.0,0.0,0.0
644,78.1,1.716,1715.9,64.375,21.4,11.2,0.0,0.0,2490.0,246.51,1000.0,2048.0,195.6,85.01,64.0,99.0,3.31,5.54,5.78,21.3,0.0,67.0,7.8,100.0,540.0,45.2,126428.7,56014.7,0.0,0.0
645,78.1,1.698,1697.6,64.375,21.1,11.2,0.0,0.0,2479.0,245.42,1000.0,2048.0,195.6,85.0,63.0,99.0,3.31,5.54,5.78,21.2,0.0,67.1,7.9,100.0,540.0,45.2,126428.7,56021.7,0.0,0.0
646,68.8,1.68,1680.3,64.375,20.1,11.2,0.0,0.0,2471.0,242.16,1000.0,2048.0,195.6,85.0,63.0,98.0,3.31,5.54,5.78,19.9,0.0,66.2,7.7,99.0,540.0,45.2,126428.7,56019.7,0.0,0.0
647,87.5,1.66,1660.5,64.375,20.4,11.2,0.0,0.1,2456.0,243.14,1000.0,2048.0,195.6,85.0,63.0,99.0,3.31,5.54,5.78,20.4,0.0,66.7,7.9,82.0,540.0,45.2,126428.7,56019.2,0.0,0.0
648,84.4,1.688,1687.5,64.25,20.5,11.2,0.0,0.0,2464.0,241.47,1000.0,2048.0,195.6,84.1,64.0,98.0,3.31,5.54,5.78,20.4,0.0,67.1,7.8,54.0,540.0,45.2,126428.7,56020.5,0.0,0.0
649,84.4,1.681,1681.1,64.125,21.0,11.2,0.0,0.0,2471.0,239.69,1000.0,2048.0,195.6,84.09,63.0,97.0,3.32,5.5,5.77,21.0,0.0,67.8,0.6,60.2,540.0,45.2,126428.7,56018.4,0.0,0.0
650,87.5,1.675,1675.4,63.875,21.6,11.2,0.0,0.0,2597.0,254.51,1000.0,2048.0,195.6,84.09,63.0,98.0,3.32,5.5,5.77,21.6,0.0,67.2,7.8,58.2,540.0,45.2,126428.7,56016.2,0.0,0.0
651,87.5,1.692,1692.2,63.75,21.1,11.2,0.0,0.0,2684.0,265.72,1000.0,2048.0,195.6,85.02,63.0,99.0,3.32,5.5,5.77,20.9,0.0,65.8,7.9,91.9,540.0,45.2,126428.7,56007.1,0.0,0.0
652,78.1,1.726,1726.5,63.625,20.6,11.2,0.0,1.1,2678.0,265.12,1000.0,2048.0,195.6,85.01,63.0,99.0,3.32,5.5,5.77,20.6,0.0,67.6,0.5,78.8,540.0,45.2,126428.7,56003.8,0.0,0.0
653,71.9,1.721,1721.2,63.625,21.0,11.2,0.0,0.0,2706.0,267.89,1000.0,2048.0,195.6,85.0,63.0,99.0,3.32,5.5,5.77,20.7,0.0,67.2,7.8,100.0,540.0,45.2,126428.7,56004.4,0.0,0.0
654,87.5,1.671,1670.9,63.5,21.3,11.2,0.0,0.0,2707.0,267.99,1000.0,2048.0,195.6,85.0,62.0,99.0,3.32,5.38,5.74,21.4,0.0,67.4,7.8,100.0,540.0,45.2,126428.7,56004.8,0.0,0.0
655,75.0,3.394,3393.6,72.625,14.3,11.2,0.0,0.0,1694.0,86.39,1000.0,2048.0,195.6,65.08,50.0,51.0,3.32,5.38,5.74,14.4,0.0,65.7,0.6,55.6,540.0,45.2,126428.7,56007.9,0.0,0.0
656,59.4,3.39,3390.0,81.75,12.8,11.2,0.0,0.0,1803.0,93.76,1000.0,2048.0,196.0,66.08,54.0,52.0,3.32,5.38,5.74,12.8,0.0,66.9,7.9,52.5,540.0,47.3,126428.7,58661.8,0.0,0.0
657,78.1,1.677,1676.8,79.25,17.9,11.2,0.0,0.1,2380.0,188.02,1000.0,2048.0,196.4,88.09,66.0,79.0,3.32,5.38,5.74,17.6,0.0,68.4,7.8,65.3,539.0,46.6,126428.7,57743.2,0.0,0.0
658,75.0,1.671,1670.8,74.0,21.1,11.2,0.0,0.0,2627.0,241.68,1000.0,2048.0,196.4,93.03,65.0,92.0,3.32,5.38,5.74,21.1,0.0,66.4,7.7,92.0,539.0,46.3,126428.7,57408.9,0.0,0.0
659,78.1,1.683,1683.2,70.125,21.3,11.2,0.0,0.0,2638.0,253.25,1000.0,2048.0,196.4,89.03,63.0,96.0,3.32,5.19,5.69,21.4,0.0,67.2,7.8,100.0,539.0,46.3,126428.7,57403.3,0.0,0.0
660,78.1,1.685,1684.7,67.5,20.8,11.2,0.0,0.0,2649.0,259.6,1000.0,2048.0,196.4,86.06,63.0,98.0,3.32,5.19,5.69,20.6,0.0,67.6,0.6,100.0,539.0,46.3,126428.7,57396.8,0.0,0.0
661,84.4,1.709,1709.3,65.875,21.2,11.2,0.0,0.0,2650.0,259.7,1000.0,2048.0,196.4,85.06,63.0,98.0,3.32,5.19,5.69,20.9,0.0,67.2,7.8,94.0,539.0,46.3,126428.7,57420.8,0.0,0.0
662,71.9,1.691,1690.8,64.875,20.5,11.2,0.0,0.0,2651.0,262.45,1000.0,2048.0,196.4,85.02,63.0,99.0,3.32,5.19,5.69,20.6,0.0,66.8,7.7,97.0,539.0,46.3,126428.7,57404.7,0.0,0.0
663,68.8,1.682,1682.3,64.375,21.0,11.2,0.0,0.1,2667.0,264.03,1000.0,2048.0,196.4,85.01,63.0,99.0,3.32,5.19,5.69,20.9,0.0,66.5,0.6,100.0,539.0,46.3,126428.7,57408.4,0.0,0.0
664,65.6,1.682,1682.5,64.0,21.8,11.2,0.0,0.0,2676.0,264.92,1000.0,2048.0,196.4,85.0,63.0,99.0,3.32,5.01,5.65,21.6,0.0,67.2,7.7,100.0,540.0,46.3,126428.7,57393.2,0.0,0.0
665,68.8,1.692,1691.5,63.875,22.0,11.2,0.0,0.0,2660.0,263.34,1000.0,2048.0,196.4,85.0,63.0,99.0,3.32,5.01,5.65,22.0,0.0,67.2,7.8,91.1,540.0,46.3,126428.7,57396.8,0.0,0.0
666,75.0,1.683,1683.0,63.75,20.8,11.2,0.0,0.0,2667.0,264.03,1000.0,2048.0,196.4,85.0,63.0,99.0,3.32,5.01,5.65,20.7,0.0,67.0,7.8,100.0,540.0,46.3,126428.7,57396.9,0.0,0.0
667,81.2,1.68,1679.7,63.625,20.7,11.2,0.0,0.0,2656.0,262.94,1000.0,2048.0,196.4,84.1,63.0,99.0,3.32,5.01,5.65,20.6,0.0,66.6,0.5,90.1,540.0,46.3,126428.7,57391.2,0.0,0.0
668,65.6,1.682,1682.0,63.625,20.4,11.2,0.0,0.0,2675.0,264.82,1000.0,2048.0,196.4,84.1,63.0,99.0,3.32,5.01,5.65,20.1,0.0,67.4,7.8,99.0,540.0,46.3,126428.7,57388.0,0.0,0.0
669,62.5,1.674,1674.2,63.625,21.2,11.2,0.0,0.0,2687.0,266.01,1000.0,2048.0,196.4,85.0,63.0,99.0,3.33,5.09,5.66,21.1,0.0,67.4,7.8,100.0,540.0,46.3,126428.7,57390.7,0.0,0.0
