elapsed_sec,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_mem_clock_mhz,gpu_mem_total_mb,gpu_mem_used_mb,gpu_power_w,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent,vcn_util
214,65.6,1.829,1828.7,83.0,16.7,9.4,0.0,0.0,2596.0,233.64,1000.0,2048.0,636.6,123.06,80.0,90.0,1.16,4.76,2.71,16.5,1.0,67.0,0.3,100.0,582.0,47.7,126428.7,59086.8,0.0,0.0
215,84.4,2.389,2388.9,81.875,18.3,9.4,0.0,0.0,2666.0,242.61,1000.0,2048.0,636.6,122.06,74.0,91.0,1.16,4.76,2.71,18.4,1.0,67.1,0.4,100.0,582.0,48.0,126428.7,59505.7,0.0,0.0
216,84.4,2.514,2513.6,78.625,19.1,9.4,0.0,0.0,2812.0,269.95,1000.0,2048.0,636.6,120.09,72.0,96.0,1.16,4.76,2.71,19.1,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59522.0,0.0,0.0
217,81.2,2.498,2497.9,76.25,18.1,9.4,0.0,0.0,2868.0,281.06,1000.0,2048.0,636.6,120.07,72.0,98.0,1.16,4.76,2.71,18.1,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59534.2,0.0,0.0
218,84.4,2.59,2589.8,74.625,18.2,9.4,0.0,0.0,2888.0,285.91,1000.0,2048.0,636.6,120.03,71.0,99.0,1.17,4.54,2.69,18.2,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59538.5,0.0,0.0
219,81.2,2.378,2377.8,73.625,18.3,9.4,0.0,0.0,2895.0,286.6,1000.0,2048.0,636.6,120.0,72.0,99.0,1.17,4.54,2.69,18.4,1.0,67.0,0.2,98.0,582.0,48.0,126428.7,59526.6,0.0,0.0
220,71.9,2.443,2442.6,73.0,17.9,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,636.6,120.0,71.0,99.0,1.17,4.54,2.69,17.6,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59518.8,0.0,0.0
221,84.4,2.706,2705.8,72.625,18.0,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,119.09,71.0,99.0,1.17,4.54,2.69,18.0,1.0,67.1,0.3,67.7,582.0,48.0,126428.7,59517.5,0.0,0.0
222,81.2,2.629,2629.3,72.625,17.6,9.4,0.0,0.1,2900.0,287.1,1000.0,2048.0,636.6,120.0,72.0,99.0,1.17,4.54,2.69,17.7,1.0,67.0,0.3,69.3,582.0,48.0,126428.7,59526.4,0.0,0.0
223,78.1,2.703,2703.2,72.875,17.7,9.4,0.0,0.1,2899.0,287.0,1000.0,2048.0,636.6,120.0,72.0,99.0,1.17,4.33,2.68,17.7,1.0,67.1,0.3,64.3,582.0,48.0,126428.7,59524.6,0.0,0.0
224,84.4,2.674,2673.8,72.625,18.1,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,119.09,72.0,99.0,1.17,4.33,2.68,18.1,1.0,67.0,0.3,94.0,582.0,48.0,126428.7,59531.5,0.0,0.0
225,87.5,2.457,2457.3,72.5,18.6,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,636.6,119.06,72.0,99.0,1.17,4.33,2.68,18.6,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59510.8,0.0,0.0
226,81.2,2.56,2559.5,72.625,17.8,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,636.6,120.01,72.0,99.0,1.17,4.33,2.68,17.9,1.0,67.1,0.3,87.9,582.0,48.0,126428.7,59520.9,0.0,0.0
227,81.2,2.526,2526.2,72.5,18.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,119.08,71.0,99.0,1.17,4.33,2.68,18.2,1.0,67.0,0.3,94.0,582.0,48.0,126428.7,59524.6,0.0,0.0
228,78.1,2.555,2555.0,72.5,17.7,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,636.6,119.06,72.0,99.0,1.18,4.15,2.67,17.7,1.0,67.1,0.3,89.0,582.0,48.0,126428.7,59523.2,0.0,0.0
229,65.6,2.709,2708.7,73.0,17.6,9.4,0.0,0.0,2893.0,286.41,1000.0,2048.0,636.6,119.08,72.0,99.0,1.18,4.15,2.67,17.5,1.0,67.1,0.3,71.4,582.0,48.0,126428.7,59524.5,0.0,0.0
230,81.2,2.78,2779.8,73.25,17.9,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,636.6,120.01,71.0,99.0,1.18,4.15,2.67,18.0,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59510.8,0.0,0.0
231,75.0,2.585,2584.8,73.0,18.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,120.01,71.0,99.0,1.18,4.15,2.67,18.2,1.0,67.1,0.3,80.0,582.0,48.0,126428.7,59504.1,0.0,0.0
232,75.0,2.677,2677.1,72.875,18.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,119.09,71.0,99.0,1.18,4.15,2.67,18.3,1.0,67.0,0.2,100.0,582.0,48.0,126428.7,59511.2,0.0,0.0
233,84.4,2.751,2750.6,72.75,18.4,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,636.6,119.08,72.0,99.0,1.18,3.97,2.66,18.4,1.0,67.0,0.3,61.6,582.0,48.0,126428.7,59528.8,0.0,0.0
234,78.1,2.674,2674.0,72.75,18.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,119.08,71.0,99.0,1.18,3.97,2.66,18.2,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59532.6,0.0,0.0
235,78.1,2.79,2790.1,72.875,18.3,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,636.6,119.08,72.0,99.0,1.18,3.97,2.66,18.4,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59496.0,0.0,0.0
236,75.0,2.698,2697.9,73.25,18.5,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,636.6,120.01,71.0,99.0,1.18,3.97,2.66,18.5,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59513.5,0.0,0.0
237,81.2,2.688,2688.0,73.625,18.1,9.4,0.0,0.1,2900.0,287.1,1000.0,2048.0,636.6,119.09,72.0,99.0,1.18,3.97,2.66,18.3,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59485.3,0.0,0.0
238,78.1,2.597,2597.4,73.75,18.0,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,636.6,119.06,71.0,100.0,1.19,3.9,2.67,17.9,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59499.1,0.0,0.0
239,75.0,3.309,3309.3,78.0,16.9,9.4,0.0,0.0,2371.0,177.82,1000.0,2048.0,637.4,101.07,59.0,75.0,1.19,3.9,2.67,16.9,1.0,67.1,0.3,97.0,582.0,48.7,126428.7,60443.0,0.0,0.0
240,65.6,2.627,2627.2,84.5,15.2,9.4,0.0,0.0,2451.0,210.79,1000.0,2048.0,637.4,120.06,78.0,86.0,1.19,3.9,2.67,15.3,1.0,67.0,0.3,87.9,582.0,47.6,126428.7,59028.4,0.0,0.0
241,87.5,3.308,3307.8,84.5,19.5,9.4,0.0,0.0,2575.0,226.6,1000.0,2048.0,637.4,121.08,75.0,88.0,1.19,3.9,2.67,19.5,1.0,67.1,0.2,90.0,582.0,48.1,126428.7,59583.0,0.0,0.0
242,87.5,2.203,2203.0,80.875,20.1,9.4,0.0,0.3,2764.0,262.58,1000.0,2048.0,637.4,121.05,74.0,95.0,1.19,3.9,2.67,20.0,1.0,67.0,0.3,98.0,582.0,48.1,126428.7,59580.4,0.0,0.0
243,87.5,2.556,2556.3,77.875,18.8,9.4,0.0,0.0,2850.0,279.3,1000.0,2048.0,637.4,120.06,72.0,98.0,1.2,3.74,2.65,18.9,1.0,67.0,0.3,100.0,582.0,48.1,126428.7,59581.9,0.0,0.0
244,81.2,2.381,2380.8,76.125,18.4,9.4,0.0,0.0,2881.0,285.22,1000.0,2048.0,637.4,120.02,74.0,99.0,1.2,3.74,2.65,18.4,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59562.2,0.0,0.0
245,78.1,2.708,2707.8,75.0,18.1,9.4,0.0,0.0,2893.0,286.41,1000.0,2048.0,637.4,120.01,73.0,99.0,1.2,3.74,2.65,18.0,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59545.2,0.0,0.0
246,81.2,2.798,2797.8,74.25,18.8,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,637.4,120.01,73.0,99.0,1.2,3.74,2.65,18.7,1.0,67.1,0.2,100.0,582.0,48.0,126428.7,59537.6,0.0,0.0
247,87.5,2.665,2664.8,73.875,19.0,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,637.4,119.1,72.0,100.0,1.2,3.74,2.65,19.0,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59526.0,0.0,0.0
248,90.6,2.764,2764.4,73.625,19.0,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,637.4,119.09,73.0,99.0,1.2,3.6,2.64,19.1,1.0,67.0,0.3,100.0,582.0,48.0,126428.7,59525.5,0.0,0.0
249,93.8,2.706,2705.5,73.375,18.7,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,637.4,119.08,74.0,100.0,1.2,3.6,2.64,18.6,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59524.6,0.0,0.0
250,78.1,2.622,2622.4,73.375,18.5,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,637.4,119.07,73.0,99.0,1.2,3.6,2.64,18.4,1.0,67.0,0.2,100.0,582.0,48.0,126428.7,59521.3,0.0,0.0
251,78.1,2.621,2621.2,73.375,18.8,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,637.4,119.08,73.0,99.0,1.2,3.6,2.64,18.7,1.0,67.1,0.3,100.0,582.0,48.0,126428.7,59519.5,0.0,0.0
252,90.6,2.888,2887.9,73.375,18.9,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,637.4,119.08,72.0,99.0,1.2,3.6,2.64,19.0,1.0,67.0,0.3,65.0,581.0,48.0,126428.7,59505.6,0.0,0.0
253,81.2,2.706,2706.1,73.375,18.7,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,637.4,119.1,73.0,99.0,1.2,3.48,2.63,18.5,1.0,67.0,0.3,81.0,581.0,48.0,126428.7,59528.5,0.0,0.0
254,84.4,2.643,2643.3,73.375,18.4,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,637.4,120.01,73.0,99.0,1.2,3.48,2.63,18.6,1.0,67.1,0.2,62.0,581.0,48.0,126428.7,59514.7,0.0,0.0
255,93.8,2.637,2637.4,73.5,18.7,9.4,0.0,0.1,2899.0,287.0,1000.0,2048.0,637.4,119.09,73.0,99.0,1.2,3.48,2.63,18.8,1.0,67.0,0.3,72.3,581.0,48.0,126428.7,59502.8,0.0,0.0
256,75.0,2.79,2789.7,73.375,18.3,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,637.4,120.0,73.0,99.0,1.2,3.48,2.63,18.2,1.0,67.0,0.3,100.0,581.0,48.0,126428.7,59502.2,0.0,0.0
257,68.8,2.568,2567.9,73.625,18.4,9.4,0.0,0.0,2891.0,286.21,1000.0,2048.0,637.4,119.06,73.0,99.0,1.2,3.48,2.63,18.3,1.0,67.1,0.2,100.0,581.0,48.0,126428.7,59501.6,0.0,0.0
258,65.6,3.445,3445.3,78.875,16.4,9.4,0.0,0.1,2400.0,182.4,1000.0,2048.0,637.9,102.05,71.0,76.0,1.2,3.28,2.6,16.6,1.0,67.0,0.3,97.0,581.0,48.9,126428.7,60645.8,0.0,0.0
259,53.1,2.808,2808.0,84.125,14.5,9.4,0.0,0.0,2451.0,208.34,1000.0,2048.0,637.9,120.04,79.0,85.0,1.2,3.28,2.6,14.2,1.0,67.1,0.3,100.0,581.0,47.6,126428.7,58968.3,0.0,0.0
260,75.0,3.344,3344.0,83.25,18.4,9.4,0.0,0.0,2580.0,227.04,1000.0,2048.0,637.9,121.04,75.0,88.0,1.2,3.28,2.6,18.4,1.0,67.0,0.3,100.0,581.0,47.9,126428.7,59441.5,0.0,0.0
261,81.2,2.55,2549.5,80.0,19.4,9.4,0.0,0.0,2766.0,262.77,1000.0,2048.0,637.9,121.01,74.0,95.0,1.2,3.28,2.6,19.3,1.0,67.0,0.2,100.0,581.0,47.9,126428.7,59441.7,0.0,0.0
262,71.9,2.749,2748.8,77.5,17.9,9.4,0.0,0.1,2850.0,279.3,1000.0,2048.0,637.9,120.06,73.0,98.0,1.2,3.28,2.6,18.0,1.0,67.0,0.3,100.0,581.0,47.9,126428.7,59442.2,0.0,0.0
263,75.0,2.718,2718.3,75.875,16.9,9.4,0.0,0.0,2882.0,285.32,1000.0,2048.0,637.9,120.04,74.0,99.0,1.23,3.5,2.66,16.8,1.0,67.0,0.2,100.0,581.0,47.9,126428.7,59442.0,0.0,0.0
264,75.0,2.784,2784.5,75.0,17.0,9.4,0.0,0.0,2893.0,286.41,1000.0,2048.0,637.9,120.01,73.0,99.0,1.23,3.5,2.66,16.8,1.0,67.0,0.3,100.0,581.0,47.9,126428.7,59439.6,0.0,0.0
265,62.5,3.238,3237.6,79.25,12.9,9.4,0.0,0.0,1907.0,106.79,1000.0,2048.0,637.9,86.06,55.0,56.0,1.23,3.5,2.66,12.9,1.0,67.0,0.2,64.0,581.0,47.9,126428.7,59437.4,0.0,0.0
266,53.1,2.926,2926.3,82.5,9.0,9.4,0.0,0.0,1097.0,23.04,1000.0,2048.0,637.9,59.07,54.0,21.0,1.23,3.5,2.66,9.1,1.0,67.0,0.2,49.5,581.0,47.9,126428.7,59438.2,0.0,0.0
267,53.1,2.967,2967.1,84.125,9.3,9.4,0.0,0.0,783.0,6.26,1000.0,2048.0,637.9,49.02,53.0,8.0,1.23,3.5,2.66,9.3,1.0,67.0,0.3,56.0,581.0,47.9,126428.7,59438.4,0.0,0.0
268,31.2,3.33,3330.0,85.375,9.4,9.4,0.0,0.0,667.0,2.0,1000.0,2048.0,637.9,46.04,53.0,3.0,1.24,3.46,2.67,9.4,1.0,67.0,0.2,69.0,581.0,47.9,126428.7,59437.2,0.0,0.0
269,34.4,3.156,3155.9,86.0,9.6,9.4,0.0,0.0,625.0,0.62,1000.0,2048.0,637.9,45.01,53.0,1.0,1.24,3.46,2.67,9.6,1.0,67.0,0.2,71.0,581.0,47.9,126428.7,59437.8,0.0,0.0
270,37.5,3.166,3166.0,86.375,9.4,9.4,0.0,0.0,609.0,0.0,1000.0,2048.0,637.9,43.08,52.0,0.0,1.24,3.46,2.67,9.4,1.0,67.0,0.3,58.6,581.0,47.9,126428.7,59438.8,0.0,0.0
271,37.5,3.004,3003.7,86.375,9.3,9.4,0.0,0.0,603.0,0.0,1000.0,2048.0,637.9,43.07,52.0,0.0,1.24,3.46,2.67,9.3,1.0,67.0,0.2,53.0,581.0,47.9,126428.7,59448.6,0.0,0.0
272,46.9,3.076,3076.2,86.0,10.0,9.4,0.0,0.4,601.0,0.0,1000.0,2048.0,637.9,46.05,52.0,0.0,1.24,3.46,2.67,10.0,1.0,67.0,0.2,52.0,581.0,48.7,126428.7,60408.8,0.0,0.0
273,78.1,3.324,3324.2,87.0,14.9,9.4,0.0,0.0,1683.0,92.56,1000.0,2048.0,638.5,96.09,72.0,55.0,1.27,3.82,2.76,14.8,1.0,67.1,0.4,51.0,583.0,47.9,126428.7,59425.3,0.0,0.0
274,68.8,3.59,3590.0,88.125,16.5,9.4,0.0,0.0,2076.0,159.85,1000.0,2048.0,638.5,118.09,70.0,77.0,1.27,3.82,2.76,16.5,1.0,67.1,0.3,100.0,583.0,48.2,126428.7,59705.9,0.0,0.0
275,56.2,3.512,3512.0,89.875,16.4,9.4,0.0,0.0,2408.0,219.13,1000.0,2048.0,638.5,131.06,72.0,91.0,1.27,3.82,2.76,16.3,1.0,67.1,0.3,98.0,583.0,48.2,126428.7,59806.1,0.0,0.0
276,62.5,3.428,3427.8,91.625,16.3,9.4,0.0,0.0,2561.0,245.86,1000.0,2048.0,638.5,136.06,72.0,96.0,1.27,3.82,2.76,16.4,1.0,67.0,0.3,54.5,583.0,48.2,126428.7,59790.2,0.0,0.0
277,59.4,3.484,3483.8,92.0,16.7,9.4,0.0,0.0,2604.0,255.19,1000.0,2048.0,638.5,138.05,71.0,98.0,1.27,3.82,2.76,16.6,1.0,67.1,0.3,71.0,583.0,48.2,126428.7,59748.3,0.0,0.0
278,59.4,3.47,3469.8,95.625,16.9,9.4,0.0,0.0,2643.0,261.66,1000.0,2048.0,638.5,139.0,71.0,99.0,1.36,4.96,3.01,17.1,1.0,67.1,0.3,93.1,583.0,48.2,126428.7,59737.6,0.0,0.0
279,59.4,3.271,3270.7,96.375,16.9,9.4,0.0,0.0,2709.0,268.19,1000.0,2048.0,638.5,137.08,71.0,99.0,1.36,4.96,3.01,16.8,1.0,67.1,0.3,99.0,583.0,48.2,126428.7,59727.4,0.0,0.0
280,75.0,2.855,2854.8,89.0,17.8,9.4,0.0,2.5,2829.0,280.07,1000.0,2048.0,638.5,129.06,71.0,99.0,1.36,4.96,3.01,17.8,1.0,67.0,0.3,99.0,583.0,48.2,126428.7,59712.1,0.0,0.0
281,62.5,2.862,2862.2,82.875,18.4,9.4,0.0,0.0,2874.0,284.53,1000.0,2048.0,638.5,123.1,71.0,99.0,1.36,4.96,3.01,18.5,1.0,67.1,0.3,99.0,581.0,48.2,126428.7,59706.2,0.0,0.0
282,62.5,2.898,2898.3,78.625,17.7,9.4,0.0,0.0,2890.0,286.11,1000.0,2048.0,638.5,121.05,71.0,99.0,1.36,4.96,3.01,17.6,1.0,65.7,0.3,100.0,581.0,48.1,126428.7,59697.7,0.0,0.0
283,56.2,3.256,3255.7,82.625,14.2,9.4,0.0,0.0,2401.0,196.88,1000.0,2048.0,638.5,113.02,62.0,82.0,1.39,5.04,3.06,14.0,1.0,66.7,0.4,52.0,581.0,47.7,126428.7,59140.5,0.0,0.0
284,71.9,1.756,1756.0,83.25,18.0,9.4,0.0,0.0,2629.0,241.87,1000.0,2048.0,638.5,124.05,79.0,92.0,1.39,5.04,3.06,18.1,1.0,67.4,0.3,100.0,581.0,47.6,126428.7,58985.6,0.0,0.0
285,62.5,2.207,2207.1,82.375,17.7,9.4,0.0,0.0,2685.0,247.02,1000.0,2048.0,638.5,122.07,73.0,92.0,1.39,5.04,3.06,17.7,1.0,67.7,0.3,100.0,580.0,48.0,126428.7,59464.4,0.0,0.0
286,68.8,2.791,2791.2,78.5,18.3,9.4,0.0,0.1,2820.0,273.54,1000.0,2048.0,638.5,121.02,71.0,97.0,1.39,5.04,3.06,18.3,1.0,66.9,0.3,100.0,580.0,47.9,126428.7,59436.1,0.0,0.0
287,71.9,2.788,2788.3,75.875,18.2,9.4,0.0,0.0,2870.0,281.26,1000.0,2048.0,638.5,120.07,71.0,98.0,1.39,5.04,3.06,18.2,1.0,67.5,0.3,100.0,580.0,47.9,126428.7,59431.4,0.0,0.0
288,68.8,2.837,2836.9,74.125,18.2,9.4,0.0,0.0,2889.0,286.01,1000.0,2048.0,638.5,120.03,71.0,99.0,1.44,5.44,3.17,18.0,1.0,67.0,0.3,100.0,580.0,47.9,126428.7,59430.2,0.0,0.0
289,81.2,2.961,2960.7,73.125,18.3,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,638.5,120.01,71.0,99.0,1.44,5.44,3.17,18.5,1.0,66.8,0.3,66.0,579.0,47.9,126428.7,59419.9,0.0,0.0
290,71.9,2.802,2801.7,72.625,18.0,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,638.5,120.0,71.0,99.0,1.44,5.44,3.17,17.9,1.0,67.2,0.3,100.0,579.0,47.9,126428.7,59414.5,0.0,0.0
291,68.8,2.911,2910.7,72.25,18.1,9.4,0.0,0.1,2899.0,287.0,1000.0,2048.0,638.5,120.01,71.0,99.0,1.44,5.44,3.17,18.1,1.0,67.1,0.3,100.0,579.0,47.9,126428.7,59403.7,0.0,0.0
292,75.0,2.851,2851.0,72.0,18.3,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,638.5,120.01,71.0,99.0,1.44,5.44,3.17,18.2,1.0,67.4,0.3,91.0,579.0,47.9,126428.7,59402.1,0.0,0.0
293,65.6,2.935,2935.3,71.75,18.1,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,638.5,119.1,71.0,99.0,1.46,5.48,3.22,18.1,1.0,66.2,0.3,100.0,579.0,47.9,126428.7,59393.0,0.0,0.0
294,75.0,2.808,2807.8,71.875,18.4,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,638.5,119.1,71.0,99.0,1.46,5.48,3.22,18.4,1.0,66.8,0.3,100.0,579.0,47.9,126428.7,59406.6,0.0,0.0
295,59.4,2.915,2915.2,71.875,17.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,638.5,120.01,71.0,99.0,1.46,5.48,3.22,17.9,1.0,67.3,0.3,100.0,579.0,47.9,126428.7,59370.1,0.0,0.0
296,78.1,2.759,2759.1,71.875,17.8,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,638.5,119.08,70.0,99.0,1.46,5.48,3.22,18.0,1.0,66.2,0.3,90.0,579.0,47.9,126428.7,59389.4,0.0,0.0
297,71.9,2.896,2895.8,72.25,17.9,9.4,0.0,0.1,2900.0,287.1,1000.0,2048.0,638.5,120.02,71.0,99.0,1.46,5.48,3.22,17.9,1.0,66.8,0.3,100.0,579.0,47.9,126428.7,59393.6,0.0,0.0
298,78.1,2.958,2957.9,72.875,18.1,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,638.5,120.01,71.0,99.0,1.49,5.52,3.27,18.0,1.0,68.5,0.3,100.0,579.0,47.9,126428.7,59381.1,0.0,0.0
299,62.5,3.826,3825.8,76.75,16.6,9.4,0.0,0.0,2412.0,185.72,1000.0,2048.0,639.5,104.01,56.0,77.0,1.49,5.52,3.27,16.5,1.0,66.6,0.3,76.0,579.0,48.8,126428.7,60536.9,0.0,0.0
300,56.2,2.917,2917.0,83.125,14.7,9.4,0.0,0.0,2447.0,210.44,1000.0,2048.0,639.5,120.02,75.0,86.0,1.49,5.52,3.27,14.8,1.0,67.8,0.3,97.0,579.0,47.5,126428.7,58883.1,0.0,0.0
301,71.9,3.651,3650.8,84.625,19.7,9.4,0.0,0.0,2575.0,226.6,1000.0,2048.0,639.5,121.06,71.0,88.0,1.49,5.52,3.27,19.6,1.0,66.1,0.3,100.0,579.0,47.9,126428.7,59396.0,0.0,0.0
302,56.2,2.76,2759.7,80.25,19.3,9.4,0.0,0.4,2770.0,263.15,1000.0,2048.0,639.5,120.09,71.0,95.0,1.49,5.52,3.27,19.4,1.0,67.9,0.3,100.0,579.0,47.9,126428.7,59381.6,0.0,0.0
303,68.8,2.839,2839.2,77.25,18.7,9.4,0.0,0.0,2850.0,279.3,1000.0,2048.0,639.5,120.08,71.0,98.0,1.52,5.64,3.33,18.7,1.0,66.9,0.3,100.0,579.0,47.9,126428.7,59368.9,0.0,0.0
304,65.6,2.884,2883.6,75.125,18.6,9.4,0.0,0.0,2882.0,285.32,1000.0,2048.0,639.5,120.05,71.0,99.0,1.52,5.64,3.33,18.5,1.0,67.4,0.2,100.0,579.0,47.9,126428.7,59388.6,0.0,0.0
305,68.8,2.795,2794.6,74.0,18.2,9.4,0.0,0.0,2893.0,286.41,1000.0,2048.0,639.5,120.02,71.0,99.0,1.52,5.64,3.33,18.1,1.0,67.3,0.3,100.0,579.0,47.9,126428.7,59395.5,0.0,0.0
306,71.9,2.724,2724.5,73.25,18.1,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,639.5,120.01,71.0,99.0,1.52,5.64,3.33,18.1,1.0,66.7,0.3,100.0,579.0,47.9,126428.7,59397.1,0.0,0.0
307,71.9,2.882,2881.5,72.625,18.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,639.5,119.1,71.0,99.0,1.52,5.64,3.33,18.8,1.0,67.1,0.3,100.0,579.0,47.9,126428.7,59355.9,0.0,0.0
308,62.5,3.805,3804.7,77.0,17.5,9.4,0.0,0.1,2406.0,182.86,1000.0,2048.0,639.5,102.04,60.0,76.0,1.53,5.59,3.36,17.7,1.0,62.8,0.3,97.0,579.0,47.9,126428.7,59331.2,0.0,0.0
309,62.5,2.251,2250.6,83.125,16.1,9.4,0.0,0.0,2492.0,216.8,1000.0,2048.0,639.5,121.03,79.0,87.0,1.53,5.59,3.36,16.0,1.0,67.5,0.3,50.5,579.0,47.5,126428.7,58871.0,0.0,0.0
310,75.0,3.106,3106.4,83.125,20.0,9.4,0.0,0.0,2600.0,231.4,1000.0,2048.0,639.5,120.08,72.0,89.0,1.53,5.59,3.36,19.9,1.0,66.3,0.3,91.0,579.0,47.9,126428.7,59375.2,0.0,0.0
311,78.1,2.261,2261.1,79.75,20.0,9.4,0.0,0.0,2779.0,264.0,1000.0,2048.0,639.5,120.09,72.0,95.0,1.53,5.59,3.36,19.9,1.0,67.0,0.3,100.0,578.0,47.9,126428.7,59352.4,0.0,0.0
312,75.0,2.741,2741.0,76.875,18.6,9.4,0.0,0.0,2855.0,279.79,1000.0,2048.0,639.5,120.07,72.0,98.0,1.53,5.59,3.36,18.8,1.0,67.8,0.3,100.0,578.0,47.9,126428.7,59356.8,0.0,0.0
313,68.8,2.608,2607.5,75.125,18.5,9.4,0.0,0.0,2883.0,285.42,1000.0,2048.0,639.5,120.04,71.0,99.0,1.59,6.02,3.48,18.4,1.0,67.1,0.3,100.0,578.0,47.9,126428.7,59350.2,0.0,0.0
314,78.1,2.465,2465.4,74.375,18.7,9.4,0.0,0.0,2889.0,286.01,1000.0,2048.0,639.5,120.02,72.0,99.0,1.59,6.02,3.48,18.7,1.0,67.2,0.2,98.0,578.0,47.9,126428.7,59351.8,0.0,0.0
315,81.2,2.613,2612.7,73.625,18.8,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,639.5,120.0,72.0,99.0,1.59,6.02,3.48,19.0,1.0,67.4,0.3,99.0,578.0,47.9,126428.7,59345.3,0.0,0.0
316,78.1,2.48,2479.5,73.25,18.8,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,639.5,120.0,72.0,99.0,1.59,6.02,3.48,18.7,1.0,67.0,0.3,99.0,578.0,47.9,126428.7,59349.3,0.0,0.0
317,75.0,2.574,2573.8,73.0,18.2,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,639.5,120.01,72.0,99.0,1.59,6.02,3.48,18.3,1.0,66.3,0.3,100.0,578.0,47.9,126428.7,59345.5,0.0,0.0
318,75.0,2.575,2574.9,72.75,18.7,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,639.5,120.0,72.0,99.0,1.64,6.5,3.63,18.7,1.0,67.6,0.3,79.0,578.0,47.9,126428.7,59349.7,0.0,0.0
319,75.0,2.607,2606.6,72.875,18.8,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,639.5,120.0,72.0,99.0,1.64,6.5,3.63,18.9,1.0,67.1,0.2,68.7,578.0,47.9,126428.7,59362.4,0.0,0.0
320,90.6,2.527,2527.0,72.75,19.0,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,639.5,120.01,72.0,99.0,1.64,6.5,3.63,18.9,1.0,67.2,0.3,84.0,578.0,47.9,126428.7,59362.6,0.0,0.0
